Date,Open,High,Low,Close,Volume,Adj Close
2/9/1994,63.75,64.5,63.38,63.88,65460800,3.01
2/8/1994,62,63.75,61.5,63.5,80348800,2.99
2/7/1994,61.5,62.5,60.5,62,122084800,2.92
2/4/1994,63,63.75,61,61.75,107251200,2.91
2/3/1994,64.5,64.75,63,63.25,79310400,2.98
2/2/1994,64.75,65.75,64.25,65.25,50043200,3.08
2/1/1994,65,65,64,64.62,79480000,3.05
1/31/1994,65.5,66.25,65.25,65.25,55323200,3.08
1/28/1994,64,65.25,64,65.12,64619200,3.07
1/27/1994,63.75,64.75,63.5,64.25,86779200,3.03
1/26/1994,63.63,64.5,63,63.63,115091200,3
1/25/1994,65.25,65.37,64.5,65.12,65334400,3.07
1/24/1994,64.75,65.5,64.37,65.5,82800000,3.09
1/21/1994,64.25,65.25,64,65.12,146251200,3.07
1/20/1994,62.75,64,62.5,63.75,122884800,3
1/19/1994,63,64.5,61.63,62.5,378345600,2.94
1/18/1994,66.37,68.5,65.25,67.25,111531200,3.17
1/17/1994,68.25,68.75,65.87,66.25,79582400,3.12
1/14/1994,68.75,69.25,68.12,68.5,65032000,3.23
1/13/1994,68,68.25,67.25,68,52372800,3.2
1/12/1994,68.5,68.75,67,68.37,100625600,3.22
1/11/1994,66.87,67,65.75,66.75,47896000,3.14
1/10/1994,66,67,65.25,67,71112000,3.16
1/7/1994,63.5,66.12,63,65.87,99614400,3.1
1/6/1994,64.75,64.75,63.5,64,50016000,3.01
1/5/1994,63.75,64.75,62.75,64.25,74617600,3.03
1/4/1994,61.25,63.75,60.75,63.75,59249600,3
1/3/1994,62.25,62.25,60.75,61.25,45019200,2.89
12/31/1993,62.75,63.25,62,62,27342400,2.92
12/30/1993,63.25,63.5,62.5,63,31067200,2.97
12/29/1993,63.5,64,63,63.13,53526400,2.97
12/28/1993,64,64.75,63.5,64,79996800,3.01
12/27/1993,62.25,63,62,62.75,29566400,2.96
12/23/1993,62.25,63,61.75,62.13,66342400,2.93
12/22/1993,59.5,62.25,59.5,61.75,95432000,2.91
12/21/1993,58.13,59.63,57.88,59.5,54096000,2.8
12/20/1993,58.25,58.75,57.38,58.5,37140800,2.76
12/17/1993,59,59.5,57.5,58,58496000,2.73
12/16/1993,59,59.75,58.5,58.75,46481600,2.77
12/15/1993,58,59,57.5,58.75,59876800,2.77
12/14/1993,57.5,58,56.75,57.5,50587200,2.71
12/13/1993,56.88,57.75,56.75,57.5,55952000,2.71
12/10/1993,58,58.13,56.25,56.25,68502400,2.65
12/9/1993,58.5,58.75,57.25,58,77976000,2.73
12/8/1993,59.25,60,59,59.5,53771200,2.8
12/7/1993,59.75,60.75,58.5,59.38,98324800,2.8
12/6/1993,57,59.63,56.5,59.5,269475200,2.8
12/3/1993,63.5,63.75,62.5,63.5,45374400,2.99
12/2/1993,62.5,63.25,61.5,63,47347200,2.97
