TRACTFIPS10,Tract ID IHS,City -Suburb,Community Area,Median Household Income ,Median Family Income , Median Gross Rent , Median Home Value ,Share of  Married-Couple family with householder 15to34years,Share of Nonfamily Households15to34years,Share of Householder Aged 15to34 ,Share of Householder Aged 65,Share of households with Social Security Income,Share of households with Retirement Income,Share Family Households,share with Cash Public Assistance or Food Stamps,Below Poverty Level perPopulation,famliyhousehold Single-Parent Households with  children under 18,share of White Alone, share of African American Alone, share ofAsian Alone,Largest Racial Category by Share of Population, share of Hispanic or Latino,share of Households Owner-occupied, share of HouseholdsRenter-occupied,share of owner-occupied  in Single Family, owner-occupied units 24,owner-occupied 5 to 49units,renter-occupiedin Single Family, renter-occupied 2to4units, renter-occupied 5to49units,renter-occupied  in 50+,"Cumulative Foreclosure Filing Activity, 2005","Cumulative Foreclosure Filing Activity, 2006","Cumulative Foreclosure Filing Activity, 2007","Cumulative Foreclosure Filing Activity, 2008","Cumulative Foreclosure Filing Activity, 2009","Cumulative Foreclosure Filing Activity, 2010","Cumulative Foreclosure Filing Activity, 2011","Cumulative Foreclosure Filing Activity, 2012","Mortgage Originations, 2008","Mortgage Originations, 2009","Mortgage Originations, 2010","Mortgage Originations, 2011","Mortgage Originations, 2012","Mortgages per 100 Residential Parcels, 2008","Mortgages per 100 Residential Parcels, 2009","Mortgages per 100 Residential Parcels, 2010","Mortgages per 100 Residential Parcels, 2011","Mortgages per 100 Residential Parcels, 2012",Violent per100 population,Property per100 population,Motor Vehicle Theft per100 population,Other per100 population,Part I Crimesper 100population,LAT,LON
17031831500,8315,Chicago,BELMONT CRAGIN,55136,60625,947,231000,0.065,0.072,0.187,0.126,0.201,0.126,0.636,0.114,0.077,0.126,0.562,0.052,0.042,White,0.576,0.653,0.347,0.728,0.037,0.16,0.201,0.487,0.183,0.06,7,18,42,77,143,218,267,306,157,100,79,82,111,14.7,9.4,7.4,7.7,10.4,2.9,8.5,0.8,3.7,12.3,41.9276414,-87.7880224
17031831600,8316,Chicago,MONTCLARE,40810,57957,849,229800,0.071,0.038,0.174,0.228,0.347,0.183,0.638,0.166,0.117,0.135,0.575,0.065,0.037,White,0.581,0.499,0.501,0.706,0.197,0.089,0.149,0.413,0.17,0.268,12,27,52,106,173,266,313,354,168,137,125,94,126,11.4,9.3,8.5,6.4,8.5,1.4,2.3,0.7,2.5,4.5,41.9256105,-87.7976148
17031831700,8317,Chicago,PORTAGE PARK,67037,85795,1098,247400,0.111,0.067,0.229,0.114,0.214,0.103,0.687,0.063,0.08,0.096,0.527,0.026,0.214,White,0.412,0.576,0.424,0.804,0.134,0.062,0.22,0.586,0.168,0.026,5,7,18,29,56,78,93,106,103,65,59,65,73,19.8,12.5,11.3,12.5,14,1.7,9.1,0.6,2.8,11.5,41.9526506,-87.7452551
17031831800,8318,Chicago,NORTH PARK,56791,64127,889,319400,0.113,0.136,0.296,0.165,0.203,0.103,0.681,0.091,0.193,0.092,0.435,0.019,0.319,White,0.237,0.417,0.583,0.685,0.249,0.066,0.036,0.545,0.402,0.018,5,16,37,66,90,124,142,157,145,133,121,110,160,12.4,11.4,10.4,9.4,13.7,1.4,2.4,0.3,1.9,4.2,41.9782333,-87.7164527
17031831900,8319,Chicago,LAKE VIEW,100786,131250,1302,486800,0.126,0.407,0.562,0.074,0.062,0.047,0.375,0.017,0.035,0,0.909,0,0.088,White,0.023,0.483,0.517,0.383,0.196,0.421,0.016,0.535,0.391,0.044,3,6,9,14,20,30,37,39,310,216,201,194,248,34.4,24,22.3,21.6,27.6,0.8,3.5,0.6,1.7,4.8,41.945169,-87.6687907
17031832000,8320,Chicago,LAKE VIEW,109219,156429,1430,510700,0.221,0.437,0.682,0.034,0.039,0.044,0.33,0.017,0.17,0,0.838,0.038,0.058,White,0.104,0.422,0.578,0.173,0.452,0.353,0,0.332,0.567,0.101,0,1,2,4,12,19,22,28,158,148,111,91,129,29.2,27.3,20.5,16.8,23.8,8.3,9.4,1.1,5.4,18.8,41.9462941,-87.6542982
17031832100,8321,Chicago,LAKE VIEW,65404,91801,972,357400,0.098,0.396,0.494,0.076,0.088,0.005,0.312,0.127,0.14,0.12,0.69,0.176,0.05,White,0.078,0.334,0.666,0.213,0.12,0.433,0.026,0.126,0.46,0.367,3,4,6,9,18,30,49,60,300,210,218,190,246,22.7,15.9,16.5,14.4,18.6,3.1,4.4,0.5,3.6,8,41.9528214,-87.6532413
17031832200,8322,Chicago,LOGAN SQUARE,89420,158281,1200,593900,0.105,0.356,0.467,0.061,0.074,0.044,0.37,0.07,0.073,0.034,0.92,0.018,0.03,White,0.174,0.466,0.534,0.6,0.35,0.051,0.031,0.616,0.341,0.012,2,8,11,16,24,37,49,61,220,196,193,176,225,24,21.4,21.1,19.2,24.6,1.2,3.5,0.8,1.6,5.5,41.9204822,-87.6799764
17031832300,8323,Chicago,LOGAN SQUARE,100197,139250,1228,521800,0.142,0.406,0.553,0.031,0.066,0.048,0.409,0.025,0.057,0.045,0.899,0.022,0.036,White,0.221,0.466,0.534,0.387,0.382,0.23,0.034,0.765,0.201,0,1,2,5,12,33,39,46,51,159,129,121,120,185,23.4,19,17.8,17.7,27.2,1.6,9.3,1.8,2.9,12.7,41.919207,-87.6714489
17031832400,8324,Chicago,LOGAN SQUARE,81667,82778,1279,359400,0.122,0.233,0.455,0.081,0.152,0.05,0.572,0.077,0.19,0.126,0.846,0.051,0.036,White,0.443,0.488,0.512,0.381,0.25,0.253,0.053,0.862,0.05,0.034,10,12,23,37,53,77,92,109,239,188,170,153,238,20.8,16.3,14.8,13.3,20.7,1.3,2.5,0.5,1.9,4.1,41.9157411,-87.6922565
17031832500,8325,Chicago,LINCOLN PARK,61484,127500,1142,684800,0.053,0.261,0.371,0.159,0.154,0.077,0.452,0.105,0.264,0.274,0.819,0.092,0.037,White,0.104,0.454,0.546,0.639,0.143,0.205,0.103,0.344,0.216,0.336,2,5,9,9,23,30,39,46,305,277,222,181,278,28,25.4,20.4,16.6,25.5,2.1,7.2,0.4,3.1,9.6,41.9218777,-87.6641183
17031832600,8326,Chicago,LINCOLN PARK,123851,185078,1793,612000,0.107,0.368,0.495,0.054,0.077,0.032,0.453,0.019,0.104,0.095,0.923,0.026,0.031,White,0.046,0.582,0.418,0.621,0.154,0.159,0.1,0.492,0.363,0.017,3,10,13,15,31,48,57,67,381,401,341,298,393,23.4,24.7,21,18.3,24.2,0.9,4.9,0.2,2,6,41.9147492,-87.6540551
17031832900,8329,Chicago,NEAR WEST SIDE,39300,71544,1379,556300,0.12,0.39,0.55,0.139,0.105,0.055,0.384,0.04,0.401,0.074,0.579,0.035,0.31,White,0.107,0.321,0.679,0.578,0.317,0.086,0.092,0.252,0.656,0,2,5,7,12,18,24,30,39,65,70,64,56,64,14.6,15.7,14.3,12.6,14.3,1,1.9,0.5,1.5,3.4,41.8741753,-87.6618908
17031833000,8330,Chicago,NEAR WEST SIDE,111181,161094,1660,375400,0.193,0.273,0.478,0.095,0.057,0.015,0.351,0.015,0.151,0,0.75,0.128,0.081,White,0.027,0.573,0.427,0.094,0.018,0.499,0.029,0.075,0.584,0.312,11,15,25,39,64,97,120,139,725,607,488,431,573,22.1,18.5,14.9,13.2,17.5,6.5,19.6,2.4,8.1,28.4,41.8852866,-87.6572476
17031833100,8331,Chicago,NEAR WEST SIDE,104930,158722,1625,342600,0.18,0.279,0.49,0.079,0.071,0.038,0.42,0.051,0.128,0.061,0.695,0.138,0.142,White,0.036,0.679,0.321,0.129,0.045,0.234,0.045,0.023,0.343,0.588,6,14,27,54,99,163,232,277,1343,1057,979,767,1086,20.6,16.2,15,11.8,16.7,1.5,4,0.4,2.3,5.9,41.8790768,-87.6570454
17031833300,8333,Chicago,NEAR WEST SIDE,56058,90074,1233,376800,0.032,0.411,0.468,0.064,0.177,0.066,0.33,0.034,0.396,0.021,0.571,0.064,0.322,White,0.132,0.367,0.633,0.574,0.224,0.202,0.015,0.589,0.333,0.064,3,7,9,12,14,19,24,27,105,86,70,81,82,18.9,15.5,12.6,14.6,14.8,1.8,3.3,0.4,2.7,5.5,41.8716913,-87.6541251
17031833900,8339,Chicago,SOUTH CHICAGO,23672,28045,731,98800,0.09,0.066,0.289,0.277,0.333,0.169,0.66,0.394,0.448,0.351,0.474,0.316,0,White,0.673,0.373,0.627,0.367,0.597,0.035,0.082,0.653,0.246,0.019,7,17,28,45,56,70,74,80,28,21,10,15,6,7.4,5.5,2.6,3.9,1.6,10.5,5.4,0.6,11,16.5,41.7310321,-87.5474226
17031834000,8340,Chicago,ROSELAND,36019,35238,951,151700,0.01,0.005,0.074,0.204,0.271,0.158,0.77,0.312,0.19,0.403,0.006,0.956,0,African-American,0.009,0.189,0.811,0.953,0.047,0,0.848,0.094,0.052,0.006,17,23,39,58,76,89,106,117,40,25,10,16,11,10.1,6.3,2.5,4.1,2.8,6,3.9,0.9,10.4,10.8,41.7275617,-87.6295003
17031834200,8342,Chicago,SOUTH SHORE,40482,47844,931,159500,0.022,0.078,0.182,0.2,0.284,0.148,0.579,0.269,0.27,0.31,0.007,0.984,0.006,African-American,0.014,0.343,0.657,0.554,0.395,0.051,0.106,0.557,0.325,0.012,19,60,105,159,198,244,279,312,136,66,40,55,55,12.7,6.1,3.7,5.1,5.1,9.5,8,0.9,9.3,18.4,41.7555676,-87.5836069
17031834300,8343,Chicago,AVALON PARK,48849,55031,1099,175200,0.005,0.044,0.12,0.32,0.383,0.197,0.621,0.292,0.178,0.264,0.009,0.978,0.006,African-American,0,0.662,0.338,0.972,0.028,0,0.458,0.25,0.267,0.025,61,131,194,253,313,367,430,490,250,167,114,98,112,11,7.4,5,4.3,4.9,6.6,6.4,0.9,6.1,13.9,41.7458248,-87.5917706
17031834400,8344,Chicago,WOODLAWN,33750,51000,925,236600,0.015,0.076,0.161,0.179,0.158,0.084,0.523,0.301,0.2,0.404,0.039,0.926,0.005,African-American,0.012,0.337,0.663,0.364,0.316,0.32,0.092,0.456,0.36,0.092,17,37,74,128,182,228,269,315,167,75,60,69,96,14.8,6.6,5.3,6.1,8.5,4.1,4.4,0.7,5.5,9.2,41.7769448,-87.5963097
17031834500,8345,Chicago,WASHINGTON PARK,23913,23833,932,179200,0,0,0.169,0.131,0.284,0.129,0.818,0.53,0.417,0.541,0.023,0.927,0,African-American,0.041,0.364,0.636,0.506,0.25,0.244,0.127,0.24,0.633,0,14,35,64,93,112,131,139,148,52,17,5,10,9,15.8,5.2,1.5,3,2.7,9.9,5.3,1.4,9.8,16.6,41.786032,-87.6253618
17031834600,8346,Chicago,ENGLEWOOD,18829,28333,860,119400,0,0.015,0.136,0.236,0.269,0.204,0.629,0.557,0.466,0.473,0.005,0.991,0,African-American,0,0.261,0.739,0.805,0.195,0,0.207,0.528,0.14,0.125,39,93,156,213,267,297,318,338,121,36,32,12,43,14.5,4.3,3.8,1.4,5.1,10.2,6.8,1.2,12.5,18.1,41.7872464,-87.6343057
17031834700,8347,Chicago,ENGLEWOOD,23156,25516,945,86000,0,0.081,0.179,0.264,0.345,0.122,0.603,0.493,0.533,0.291,0.002,0.985,0,African-American,0.004,0.479,0.521,0.545,0.455,0,0.1,0.654,0.22,0.026,27,56,91,134,160,178,186,198,70,42,28,16,10,15.4,9.2,6.2,3.5,2.2,14.6,9.7,0.9,14.8,25.3,41.7906903,-87.6450334
17031834800,8348,Chicago,ENGLEWOOD,16558,28750,773,124800,0,0.011,0.071,0.416,0.538,0.134,0.578,0.373,0.473,0.325,0.004,0.989,0.005,African-American,0,0.331,0.669,0.623,0.343,0.033,0.043,0.465,0.351,0.14,18,57,94,130,152,171,179,194,50,29,33,15,16,10.9,6.3,7.2,3.3,3.5,12.3,6.2,1.2,10.7,19.5,41.7836302,-87.6450879
17031834900,8349,Chicago,WEST ENGLEWOOD,14451,21131,636,92800,0.012,0.013,0.192,0.383,0.514,0.133,0.549,0.528,0.505,0.589,0.011,0.969,0,African-American,0.006,0.217,0.783,0.681,0.319,0,0.155,0.512,0.093,0.24,19,44,97,123,143,156,169,182,41,22,33,7,16,9.3,5,7.5,1.6,3.6,9.3,5.1,0.7,10.2,15.1,41.772294,-87.6567344
17031835000,8350,Chicago,CHICAGO LAWN,28991,31000,841,122300,0.007,0.037,0.171,0.202,0.226,0.06,0.703,0.362,0.407,0.312,0.102,0.659,0.002,African-American,0.317,0.348,0.652,0.819,0.181,0,0.142,0.572,0.166,0.119,36,99,173,271,344,407,451,485,106,86,71,37,65,10.3,8.4,6.9,3.6,6.3,6.2,6.6,0.8,7.9,13.6,41.7828495,-87.6860492
17031835100,8351,Chicago,GAGE PARK,38516,43910,848,165300,0.08,0.039,0.204,0.051,0.219,0.078,0.803,0.314,0.174,0.249,0.503,0.194,0.006,White,0.791,0.622,0.378,0.695,0.305,0,0.281,0.581,0.138,0,28,54,102,160,210,255,296,328,121,76,36,22,36,12.6,7.9,3.7,2.3,3.7,3.6,3.1,1.1,4.6,7.7,41.7901576,-87.686248
17031835200,8352,Chicago,GARFIELD RIDGE,46452,54531,759,202100,0.089,0.092,0.252,0.182,0.3,0.255,0.652,0.116,0.109,0.087,0.684,0.018,0.037,White,0.501,0.75,0.25,0.785,0.071,0.126,0,0.281,0.671,0.048,3,6,14,27,41,72,92,107,48,38,28,36,43,8.5,6.7,4.9,6.3,7.6,3.1,4.1,0.8,5.2,7.9,41.7966437,-87.7452866
17031835500,8355,Chicago,FULLER PARK,13788,28875,433,124400,0.015,0.007,0.141,0.408,0.512,0.12,0.418,0.463,0.434,0.448,0.022,0.891,0.006,African-American,0.075,0.306,0.694,0.681,0.211,0,0.078,0.337,0.093,0.492,11,29,47,62,72,87,101,106,42,36,17,10,6,10.7,9.2,4.3,2.6,1.5,8.1,5.8,1.5,8.9,15.4,41.8163532,-87.6325416
17031835600,8356,Chicago,FULLER PARK,18071,34583,832,105700,0.023,0,0.054,0.294,0.263,0.134,0.631,0.546,0.372,0.388,0.041,0.959,0,African-American,0.018,0.376,0.624,0.466,0.534,0,0.149,0.612,0.066,0.174,9,21,39,66,78,85,97,100,26,15,4,5,2,9.7,5.6,1.5,1.9,0.7,18.1,16.3,2.9,32.6,37.4,41.8018344,-87.6322015
17031835800,8358,Chicago,GRAND BOULEVARD,53214,36786,853,203500,0.046,0.106,0.26,0.066,0.149,0.022,0.52,0.279,0.315,0.412,0.014,0.967,0.013,African-American,0.019,0.453,0.547,0.224,0.507,0.269,0,0.451,0.537,0.012,4,21,48,74,104,128,147,163,94,30,48,32,42,19,6,9.7,6.5,8.5,7.6,4.5,0.9,11.5,13.1,41.8130462,-87.6187192
17031835900,8359,Chicago,GRAND BOULEVARD,26250,32598,720,213400,0.029,0.084,0.221,0.256,0.259,0.074,0.508,0.352,0.356,0.419,0.015,0.945,0,African-American,0.041,0.243,0.757,0.352,0.372,0.251,0.087,0.317,0.362,0.234,3,15,47,82,130,160,189,214,107,66,37,32,61,16.1,10,5.6,4.8,9.2,6.4,4.5,1.3,7.1,12.2,41.8201664,-87.6214989
17031836000,8360,Chicago,GRAND BOULEVARD,57227,51071,1067,294800,0.064,0.032,0.242,0.157,0.156,0.163,0.658,0.369,0.329,0.329,0.01,0.939,0.005,African-American,0.02,0.459,0.541,0.623,0.232,0.107,0.045,0.493,0.437,0.025,9,37,70,102,127,154,169,191,105,74,36,31,50,15.9,11.2,5.4,4.7,7.6,4.2,2.7,0.5,6.4,7.5,41.8140036,-87.6116843
17031836100,8361,Chicago,WASHINGTON PARK,29375,29194,738,168800,0.005,0.15,0.313,0.137,0.144,0.085,0.594,0.479,0.357,0.46,0.006,0.994,0,African-American,0.033,0.184,0.816,0.374,0.113,0.513,0.094,0.268,0.421,0.217,6,15,31,60,81,96,107,125,59,16,23,10,24,15.8,4.3,6.2,2.7,6.4,14.3,8.1,1.5,12.1,23.8,41.7998052,-87.6186826
17031836200,8362,Chicago,HYDE PARK,90938,106458,1161,195800,0.229,0.092,0.321,0.294,0.294,0.174,0.706,0,0.111,0.052,0.761,0.071,0.142,White,0.034,0.606,0.394,0.348,0.045,0.606,0.302,0.302,0.395,0,2,2,2,2,3,3,3,3,9,10,8,12,8,8.5,9.4,7.5,11.3,7.5,2.8,8.6,0.9,5.4,12.3,41.7904691,-87.6012847
17031836300,8363,Chicago,HYDE PARK,56076,61250,919,247700,0.049,0.124,0.213,0.192,0.171,0.056,0.459,0.159,0.177,0.255,0.288,0.645,0.045,African-American,0.015,0.438,0.562,0.155,0.251,0.594,0,0.283,0.661,0.056,4,11,18,31,39,53,64,71,47,47,31,24,41,11.7,11.7,7.7,6,10.2,2.7,2.4,0.2,2.4,5.4,41.8015323,-87.6017584
17031836400,8364,Chicago,OAKLAND,23176,45781,461,242700,0.044,0.033,0.183,0.207,0.242,0.102,0.536,0.333,0.328,0.333,0.041,0.923,0.017,African-American,0.062,0.327,0.673,0.579,0.128,0.293,0.019,0.174,0.244,0.562,5,16,27,45,71,103,122,156,101,99,64,61,93,10.2,10,6.5,6.2,9.4,2.8,3.1,0.4,4,6.3,41.8190118,-87.5951761
17031836500,8365,Chicago,OAKLAND,23182,27000,788,137500,0.013,0.08,0.32,0.115,0.159,0.062,0.672,0.424,0.428,0.491,0.071,0.929,0,African-American,0,0.155,0.845,0.663,0.204,0.133,0,0.058,0.578,0.364,1,2,5,6,15,22,28,32,14,11,12,9,9,8,6.3,6.8,5.1,5.1,4.3,3,0.5,4.1,7.8,41.8259463,-87.599456
17031836600,8366,Chicago,HUMBOLDT PARK,25921,24881,863,174400,0.138,0.138,0.432,0.12,0.171,0.059,0.558,0.409,0.466,0.378,0.37,0.389,0,African-American,0.555,0.3,0.7,0.502,0.498,0,0.164,0.498,0.235,0.103,15,29,43,78,108,138,162,178,85,38,30,29,29,15.5,6.9,5.5,5.3,5.3,7.4,7,1.3,14.2,15.7,41.8986973,-87.7088059
17031836700,8367,Chicago,HUMBOLDT PARK,24554,27617,958,236100,0,0.037,0.164,0.174,0.228,0.057,0.711,0.576,0.348,0.36,0.083,0.805,0,African-American,0.196,0.321,0.679,0.479,0.464,0.057,0.054,0.61,0.227,0.109,19,34,65,86,107,123,139,147,73,46,23,41,34,15.9,10,5,8.9,7.4,8.3,6.2,1.2,11.3,15.7,41.8917041,-87.7021747
17031836800,8368,Chicago,EAST GARFIELD PARK,14909,14886,893,270400,0,0.05,0.265,0.164,0.202,0.117,0.649,0.628,0.63,0.49,0.021,0.967,0.003,African-American,0.006,0.194,0.806,0.489,0.435,0.022,0.047,0.339,0.399,0.215,13,34,51,81,101,123,139,148,36,31,24,23,26,8.7,7.5,5.8,5.6,6.3,9.2,4.1,0.9,12.8,14.2,41.8850903,-87.7149666
17031836900,8369,Chicago,EAST GARFIELD PARK,48250,40119,915,208600,0.065,0.094,0.3,0.1,0.158,0.085,0.727,0.392,0.304,0.325,0.035,0.917,0.011,African-American,0.029,0.312,0.688,0.136,0.574,0.29,0.162,0.402,0.436,0,3,8,17,35,47,65,77,93,42,26,17,13,11,16.7,10.4,6.8,5.2,4.4,7.7,5.1,1.1,9.3,13.9,41.8818831,-87.7061362
17031837000,8370,Chicago,EAST GARFIELD PARK,17182,32958,842,269200,0.048,0.072,0.288,0.105,0.179,0,0.581,0.476,0.474,0.458,0.04,0.943,0,African-American,0.039,0.257,0.743,0.573,0.427,0,0.162,0.506,0.149,0.183,6,23,51,75,107,121,142,155,46,28,19,15,23,11.6,7.1,4.8,3.8,5.8,8.6,4.1,1.4,12.6,14.1,41.8783233,-87.6986739
17031837100,8371,Chicago,EAST GARFIELD PARK,30032,36213,802,243400,0.046,0.034,0.124,0.304,0.292,0.064,0.509,0.367,0.309,0.457,0.096,0.874,0.014,African-American,0.016,0.399,0.601,0.623,0.353,0.024,0.204,0.357,0.123,0.317,9,25,49,74,90,110,121,135,57,38,25,17,26,13.9,9.2,6.1,4.1,6.3,8.1,6.6,2.3,8.9,17,41.8856737,-87.698721
17031837300,8373,Chicago,EAST GARFIELD PARK,25222,27409,1226,184200,0.041,0,0.262,0.175,0.209,0.126,0.738,0.402,0.455,0.542,0.042,0.931,0.013,African-American,0.037,0.358,0.642,0.49,0.495,0.015,0.069,0.846,0.085,0,7,29,50,80,105,133,154,173,74,46,30,21,26,13.9,8.7,5.6,4,4.9,9.4,4.5,1.3,12.5,15.1,41.8716191,-87.7055524
17031837400,8374,Chicago,EAST GARFIELD PARK,25816,21932,843,219300,0.008,0.087,0.266,0.106,0.12,0.121,0.674,0.416,0.494,0.565,0.085,0.909,0.006,African-American,0.004,0.151,0.849,0.341,0.659,0,0.065,0.743,0.167,0.025,4,20,41,67,98,125,142,151,45,31,18,19,28,10.6,7.3,4.2,4.5,6.6,9,6.3,1.3,17.4,16.6,41.8759745,-87.6938013
17031837800,8378,Chicago,NEAR WEST SIDE,41279,36250,763,275500,0.037,0.173,0.299,0.059,0.111,0.062,0.574,0.247,0.255,0.364,0.111,0.815,0.027,African-American,0.053,0.195,0.805,0.317,0.351,0.332,0.196,0.468,0.236,0.101,3,11,26,60,87,120,138,157,98,80,57,38,62,15.4,12.5,8.9,6,9.7,7.8,8.7,1.5,8.5,17.9,41.8847501,-87.6841274
17031838000,8380,Chicago,NEAR WEST SIDE,21979,27311,407,219500,0.077,0.151,0.311,0.294,0.261,0.025,0.403,0.363,0.429,0.416,0.201,0.688,0.054,African-American,0.052,0.258,0.742,0.481,0.347,0.172,0.128,0.216,0.248,0.408,8,16,30,54,74,100,117,136,120,62,54,47,59,19.5,10.1,8.8,7.7,9.6,6.6,6.1,2.1,7.4,14.7,41.8773642,-87.6806502
17031838100,8381,Chicago,NEAR WEST SIDE,28587,73707,550,300000,0.065,0.153,0.243,0.233,0.218,0.074,0.219,0.206,0.257,0.132,0.258,0.505,0.161,African-American,0.092,0.124,0.876,0.408,0.021,0.077,0.064,0.072,0.161,0.682,0,0,2,14,27,44,60,75,55,25,34,38,49,12.8,5.8,7.9,8.9,11.4,5.9,10,3.1,6.4,19,41.8786651,-87.6716805
17031838200,8382,Chicago,NEAR WEST SIDE,73325,105000,900,384300,0.013,0.115,0.138,0.215,0.251,0.223,0.496,0.028,0.141,0.258,0.342,0.214,0.291,White,0.109,0.588,0.412,0.77,0.157,0.074,0.099,0.366,0.323,0.211,2,4,5,7,10,17,23,27,30,16,31,19,33,12.7,6.8,13.1,8,13.9,4.7,11.7,2.5,5.5,18.9,41.8704157,-87.6750794
17031838300,8383,Chicago,NEAR NORTH SIDE,46339,34013,1150,280000,0.055,0.279,0.446,0.049,0.041,0.041,0.443,0.2,0.321,0.417,0.559,0.39,0.033,White,0.215,0.075,0.925,0.325,0,0.1,0.014,0.086,0.255,0.646,1,1,1,2,2,11,21,25,26,21,15,16,56,4.3,3.4,2.5,2.6,9.2,5.5,7.5,0.3,5.5,13.2,41.9015666,-87.6384038
17031838600,8386,Chicago,NORTH LAWNDALE,13927,14576,1010,244100,0,0.067,0.314,0.231,0.231,0.11,0.647,0.644,0.493,0.469,0.046,0.954,0,African-American,0.04,0.125,0.875,0.683,0.283,0,0.095,0.333,0.366,0.207,4,12,27,46,58,75,82,90,47,14,6,9,6,21,6.3,2.7,4,2.7,6.2,3,0.6,15,9.8,41.8678233,-87.7008236
17031838700,8387,Chicago,NORTH LAWNDALE,21123,28625,963,194300,0.008,0.022,0.212,0.119,0.189,0.053,0.677,0.604,0.4,0.437,0.017,0.983,0,African-American,0.017,0.184,0.816,0.723,0.277,0,0.021,0.512,0.445,0.022,23,52,87,140,183,209,224,244,66,56,30,24,36,11,9.3,5,4,6,13.4,6.5,1.1,24.5,20.9,41.8625775,-87.7201851
17031838800,8388,Chicago,SOUTH DEERING,26235,27250,586,145400,0.022,0.046,0.163,0.201,0.204,0.133,0.754,0.351,0.41,0.38,0.332,0.51,0,African-American,0.441,0.38,0.62,0.772,0.228,0,0.397,0.348,0.202,0.041,13,20,41,58,75,86,96,103,51,28,22,14,22,8.5,4.7,3.7,2.3,3.7,9,4,0.6,9.9,13.6,41.6834042,-87.5740611
17031839000,8390,Chicago,LOOP,73423,130908,1607,281400,0.112,0.337,0.454,0.082,0.102,0.066,0.374,0.032,0.17,0.056,0.658,0.151,0.133,White,0.037,0.556,0.444,0.092,0.03,0.039,0,0.033,0.058,0.909,29,61,102,146,204,299,362,408,734,710,473,409,563,14.9,14.4,9.6,8.3,11.5,0.9,2.8,0.2,2.7,4,41.8710442,-87.6314045
17031839100,8391,Chicago,LOOP,73425,148854,1498,281300,0.077,0.466,0.556,0.072,0.08,0.075,0.207,0.041,0.155,0.07,0.647,0.125,0.158,White,0.073,0.377,0.623,0.017,0,0.172,0.013,0.034,0.095,0.82,5,13,23,67,100,171,221,238,507,191,197,164,267,12,4.5,4.7,3.9,6.3,13.3,43.7,0.6,24.9,57.5,41.8810267,-87.6327464
17031839200,8392,Chicago,DOUGLAS,44665,43598,865,142500,0.009,0.14,0.165,0.242,0.331,0.197,0.312,0.22,0.197,0.196,0.113,0.788,0.077,African-American,0.025,0.447,0.553,0.209,0.028,0.209,0.029,0,0.268,0.703,13,36,61,85,113,138,172,200,85,45,43,31,53,8.3,4.4,4.2,3,5.2,6.5,6,1.6,5.6,14.1,41.8420107,-87.622036
17031839500,8395,Chicago,DOUGLAS,21292,115438,275,385300,0.013,0.005,0.075,0.514,0.436,0.179,0.343,0.341,0.253,0.182,0.202,0.743,0.021,African-American,0.034,0.348,0.652,0.858,0.079,0.063,0.071,0.189,0.094,0.646,5,11,20,25,39,56,61,72,38,38,22,31,30,11.5,11.5,6.6,9.4,9.1,3.9,3.4,0.6,5.5,7.9,41.8340974,-87.6192895
17031839600,8396,Chicago,DOUGLAS,28686,60433,705,266400,0.025,0.07,0.122,0.405,0.359,0.245,0.405,0.266,0.201,0.125,0.081,0.887,0.012,African-American,0.023,0.377,0.623,0.609,0.17,0.16,0.093,0.245,0.272,0.39,9,23,52,62,80,93,110,121,41,44,29,21,27,9.6,10.3,6.8,4.9,6.3,8.6,5.6,0.7,7.5,14.8,41.8274411,-87.6192495
17031839700,8397,Chicago,BRIDGEPORT,40000,49120,903,266700,0.021,0.18,0.281,0.106,0.139,0.082,0.598,0.266,0.332,0.319,0.451,0.019,0.186,White,0.498,0.479,0.521,0.639,0.258,0.035,0.057,0.703,0.222,0,5,16,31,44,66,85,97,120,129,186,334,134,123,11.7,16.8,30.2,12.1,11.1,1.5,1.9,0.2,2.2,3.6,41.8330799,-87.6523571
17031839800,8398,Chicago,BRIDGEPORT,50833,56276,823,371900,0.051,0.248,0.375,0.157,0.179,0.071,0.589,0.107,0.153,0.062,0.613,0.008,0.232,White,0.347,0.342,0.658,0.453,0.547,0,0.066,0.612,0.322,0,4,5,6,9,9,19,22,25,79,57,54,37,48,14.6,10.5,10,6.8,8.9,1.9,2.4,0.3,2.8,4.6,41.8350674,-87.6431623
17031839900,8399,Chicago,BRIDGEPORT,63529,73800,790,284900,0.093,0.122,0.246,0.111,0.195,0.182,0.64,0.074,0.147,0.151,0.712,0.011,0.12,White,0.295,0.602,0.398,0.58,0.286,0.032,0.069,0.666,0.24,0.026,10,16,23,39,65,96,118,136,185,183,158,130,226,13.6,13.4,11.6,9.6,16.6,1.9,2.4,0.6,2.9,5,41.827123,-87.6487068
17031840000,8400,Chicago,BRIDGEPORT,60863,104643,1033,356900,0.043,0.118,0.16,0.19,0.203,0.123,0.612,0.058,0.122,0.062,0.562,0,0.32,White,0.135,0.686,0.314,0.774,0.181,0.037,0.103,0.719,0.178,0,2,4,9,15,25,35,45,58,105,125,115,95,114,14.3,17,15.6,12.9,15.5,0.9,2.1,0.4,2,3.4,41.8311662,-87.6382989
